location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR(10yr)
ngc7492,24.3,3.8011306,0.93301666,13.382948,14.217607,1.33413316013459E-06
ngc7492,24.3,3.8011306,0.93301666,13.382948,14.217607,1.33413316013459E-06
ngc7492,24.3,3.8011306,0.93301666,13.382948,14.217607,1.33413316013459E-06
ngc7492,24.3,3.8011306,0.93301666,13.382948,14.217607,1.33413316013459E-06
ngc7492,24.3,3.8011306,0.93301666,13.382948,14.217607,1.33413316013459E-06
ngc7492,24.3,3.8011306,0.93301666,13.382948,14.217607,1.33413316013459E-06
ngc7492,24.3,3.8011306,0.93301666,13.382948,14.217607,1.33413316013459E-06
ngc7492,24.3,3.8011306,0.93301666,13.382948,14.217607,1.33413316013459E-06
ngc6229,28.3,0.44278758,0.38540219,14.230546,13.602985,1.29714736533722E-06
ngc6229,28.3,0.44278758,0.38540219,14.230546,13.602985,1.29714736533722E-06
ngc6266,6.6,1.2803619,0.74879732,13.572447,13.345892,1.25195230141966E-06
ngc6715,25.4,3.2680031,0.90596065,18.671926,16.958541,1.17191644086186E-06
ngc6553,4.1,0.85333382,0.69369151,7.5176178,8.1843712,1.13603930859627E-06
ngc6205,6.8,1.6016628,0.79975276,13.593417,12.787592,1.13424445134898E-06
ngc6539,7.5,2.6644555,0.88201356,13.708701,13.586714,1.12077970328572E-06
ngc6656,3.1,1.0827068,0.61413536,14.278896,26.285847,1.1148386004128E-06
ngc6171,6,15.490873,0.98280934,13.687744,11.882173,1.1021318182206E-06
ngc6273,8.3,2.6644555,0.88201356,13.708701,13.586714,1.01275274393288E-06
ngc6401,7.2,15.490873,0.98280934,13.687744,11.882173,9.18443181850498E-07
ngc6864,17.7,0.49792762,0.41293992,12.575223,13.233085,9.08619007166773E-07
pal_6,6.2,1.4568797,0.82245001,8.089917,8.0112346,8.33031408919608E-07
ngc6205,6.8,0.52686384,0.35959974,16.287585,14.126873,8.26267464623058E-07
ngc6569,8.1,15.490873,0.98280934,13.687744,11.882173,8.16393939422665E-07
ngc6569,8.1,15.490873,0.98280934,13.687744,11.882173,8.16393939422665E-07
ngc6569,8.1,15.490873,0.98280934,13.687744,11.882173,8.16393939422665E-07
ngc6712,6.4,2.9491681,0.88257621,16.8394,13.259167,8.0198952831386E-07
ngc6712,6.4,2.9491681,0.88257621,16.8394,13.259167,8.0198952831386E-07
ngc3201,4.9,2.5722237,0.82631596,16.157334,32.242352,8.00283024696732E-07
terzan8,24.8,6.8914811,0.9571415,19.182034,14.492469,7.39083489758676E-07
terzan8,24.8,6.8914811,0.9571415,19.182034,14.492469,7.39083489758676E-07
terzan8,24.8,6.8914811,0.9571415,19.182034,14.492469,7.39083489758676E-07
terzan3,25.2,6.8914811,0.9571415,19.182034,14.492469,7.27352005794252E-07
terzan3,25.2,6.8914811,0.9571415,19.182034,14.492469,7.27352005794252E-07
terzan3,25.2,6.8914811,0.9571415,19.182034,14.492469,7.27352005794252E-07
ngc6553,4.1,0.99918498,0.72942231,7.5775899,7.874545,7.14860875287812E-07
ngc6229,28.3,3.4590345,0.92157607,13.61408,12.863469,6.98730424333494E-07
Arp2,29,6.8914811,0.9571415,19.182034,14.492469,6.32043811931557E-07
Arp2,29,6.8914811,0.9571415,19.182034,14.492469,6.32043811931557E-07
Arp2,29,6.8914811,0.9571415,19.182034,14.492469,6.32043811931557E-07
ngc6723,8.2,2.9491681,0.88257621,16.8394,13.259167,6.25943046488867E-07
ngc5466,16.3,30.07879,0.99032447,19.01917,17.749136,6.11071909097974E-07
ngc5466,16.3,30.07879,0.99032447,19.01917,17.749136,6.11071909097974E-07
ngc6205,6.8,0.89724681,0.60041921,16.402252,13.180296,5.9971111798052E-07
ngc5024,18.1,1.7384866,0.80549117,16.76548,14.736787,5.89671327113319E-07
ngc6864,17.7,0.60185896,0.50365229,12.291346,11.785682,5.88571075135046E-07
ngc3201,4.9,1.4981951,0.74811661,14.815934,16.192687,5.68967272465423E-07
Djor2,13.2,0.82455779,0.60250822,14.247144,12.765775,5.12854709692896E-07
ngc6205,6.8,1.0827068,0.61413536,14.278896,26.285847,5.08235244305835E-07
ngc6205,6.8,1.0827068,0.61413536,14.278896,26.285847,5.08235244305835E-07
ngc3201,4.9,1.1467856,0.68458874,14.815934,12.801182,4.74714842937066E-07
pal_6,6.2,0.99918498,0.72942231,7.5775899,7.874545,4.72730578819359E-07
ngc6496,10.9,2.9491681,0.88257621,16.8394,13.259167,4.70892934055845E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
pal_14,69.8,3.8011306,0.93301666,13.382948,14.217607,4.64461830820494E-07
ngc5272,9.7,1.5362165,0.77781247,15.017643,12.081261,4.48841062780321E-07
pal_15,42.5,6.8914811,0.9571415,19.182034,14.492469,4.31276954023886E-07
pal_15,42.5,6.8914811,0.9571415,19.182034,14.492469,4.31276954023886E-07
pal_15,42.5,6.8914811,0.9571415,19.182034,14.492469,4.31276954023886E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
Eridanus,78,3.8011306,0.93301666,13.382948,14.217607,4.15633792195776E-07
ngc5904,7,1.1834017,0.70899211,12.510191,12.575223,3.95295957554271E-07
ngc5904,7,1.1834017,0.70899211,12.510191,12.575223,3.95295957554271E-07
ngc5904,7,1.1834017,0.70899211,12.510191,12.575223,3.95295957554271E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
pal_3,86.7,3.8011306,0.93301666,13.382948,14.217607,3.73926595055023E-07
ngc5272,9.7,1.0827068,0.61413536,14.278896,26.285847,3.56288624874193E-07
ngc362,8,1.1834017,0.70899211,12.510191,12.575223,3.45883962859987E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
pal_4,96.2,3.8011306,0.93301666,13.382948,14.217607,3.37000372050629E-07
ngc5139,4.9,1.0225739,0.59751885,19.087006,16.587566,3.33668103348188E-07
ngc5139,4.9,0.76586094,0.46243883,17.872938,19.114298,3.24588704908654E-07
ngc6539,7.5,0.65140081,0.45555119,16.839562,12.153271,3.09780924930877E-07
ngc6553,4.1,0.45531866,0.39549084,7.5751263,7.4938218,3.05880099266637E-07
ngc5024,18.1,1.7419223,0.7994906,16.59357,13.324212,3.05055475819784E-07
ngc5466,16.3,2.3908067,0.84138587,18.515104,16.373821,3.00068549776465E-07
ngc5466,16.3,2.3908067,0.84138587,18.515104,16.373821,3.00068549776465E-07
ngc6441,9.2,0.93047164,0.58105489,18.700412,15.740976,2.97250615775736E-07
ngc6656,3.1,1.4900279,0.71013475,23.661433,11.917474,2.92510278651876E-07
ngc6273,8.3,0.65140081,0.45555119,16.839562,12.153271,2.79922522527901E-07
ngc4372,4.6,10.47504,0.9640381,15.621963,15.760619,2.77968214472966E-07
ngc6402,8.4,0.65140081,0.45555119,16.839562,12.153271,2.76590111545426E-07
ngc6402,8.4,0.65140081,0.45555119,16.839562,12.153271,2.76590111545426E-07
ngc6553,4.1,0.38440887,0.28386499,7.8510325,7.9315208,2.7428088505037E-07
ngc6273,8.3,2.6766728,0.86577312,13.884229,13.586685,2.69146343882056E-07
ngc4833,5.7,2.6633147,0.84794108,13.506682,19.451267,2.65597893264889E-07
ngc4833,5.7,2.6633147,0.84794108,13.506682,19.451267,2.65597893264889E-07
ngc4833,5.7,10.47504,0.9640381,15.621963,15.760619,2.24325225715025E-07
ngc6584,12.5,1.4981951,0.74811661,14.815934,16.192687,2.23035170806446E-07
ngc6584,12.5,1.4981951,0.74811661,14.815934,16.192687,2.23035170806446E-07
ngc6584,12.5,1.4981951,0.74811661,14.815934,16.192687,2.23035170806446E-07
pal_6,6.2,0.45531866,0.39549084,7.5751263,7.4938218,2.02275549515034E-07
ngc2419,90.4,0.65030832,0.45241175,19.601188,21.099412,1.97283822578219E-07
pal_6,6.2,0.38440887,0.28386499,7.8510325,7.9315208,1.81379294952664E-07
ngc6539,7.5,1.2265466,0.6814518,14.84753,14.872781,1.72357435348379E-07
ngc5139,4.9,0.98303336,0.55364396,18.491037,19.746684,1.67063094803907E-07
ngc6715,25.4,1.0741234,0.56555527,38.109386,17.266576,1.58953863011945E-07
ngc6266,6.6,1.7006906,0.74820416,20.539028,14.228965,1.53437797650379E-07
ngc4590,9.9,2.6633147,0.84794108,13.506682,19.451267,1.52919999152512E-07
ngc2419,90.4,2.4599651,0.87820487,14.13726,13.412912,1.51614774228909E-07
ngc4590,9.9,10.47504,0.9640381,15.621963,15.760619,1.29156948138954E-07
ngc6440,7.5,0.99661976,0.62576392,11.999154,13.44372,1.29015987857354E-07
ngc5139,4.9,0.96776723,0.53763307,21.207173,17.261767,1.23507176820507E-07
ngc7006,39.5,0.99052907,0.63969151,14.232399,16.360091,1.22276481941649E-07
ngc6441,9.2,0.9491863,0.55428485,18.130252,18.373229,1.19715294053031E-07
ngc6535,6.6,1.4253614,0.71746781,15.629796,13.550733,1.18001329456088E-07
ngc6535,6.6,1.4253614,0.71746781,15.629796,13.550733,1.18001329456088E-07
ngc6535,6.6,1.4253614,0.71746781,15.629796,13.550733,1.18001329456088E-07
ngc6139,9.1,0.99661976,0.62576392,11.999154,13.44372,1.06331858124193E-07
ngc6517,10.1,0.99661976,0.62576392,11.999154,13.44372,9.58039513792233E-08
ngc3201,4.9,4.8677938,0.91348618,15.58356,15.079715,9.54717105276335E-08
ngc3201,4.9,4.8677938,0.91348618,15.58356,15.079715,9.54717105276335E-08
ngc6496,10.9,1.8866295,0.77394306,15.745631,18.532295,9.48912737435269E-08
ngc5272,9.7,1.4900279,0.71013475,23.661433,11.917474,9.34826663732801E-08
ngc7078,10,1.9663662,0.76030745,14.904867,27.371203,8.91492331964845E-08
ngc7089,11.1,1.4900279,0.71013475,23.661433,11.917474,8.16920598036772E-08
ngc1904,12.2,4.1483819,0.92135096,12.580653,7.842209,7.95538308302693E-08
ngc6638,7.8,8.2492121,0.94415926,13.427671,27.707061,7.67481975882472E-08
ngc6656,3.1,0.49293319,0.23418534,16.59354,13.781459,7.23573796057856E-08
ngc6388,10.9,0.71602526,0.44413607,16.195164,13.927138,5.38502524230354E-08
ngc6229,28.3,1.2102519,0.6809448,14.741909,14.209201,5.10007185991664E-08
ngc6715,25.4,1.7006906,0.74820416,20.539028,14.228965,3.98696639563978E-08
IC1276,8.9,3.4793638,0.86490489,16.693051,19.337564,3.61618813416711E-08
IC1276,8.9,3.4793638,0.86490489,16.693051,19.337564,3.61618813416711E-08
ngc7089,11.1,3.5945723,0.88262097,14.982557,13.617763,3.03421266647199E-08
ngc6402,8.4,1.3153219,0.67724468,14.828157,12.895357,2.77383147300571E-08
ngc6402,8.4,1.3153219,0.67724468,14.828157,12.895357,2.77383147300571E-08
ngc6779,9.7,1.0141862,0.59074556,13.461638,14.432596,2.56881614539586E-08
Djor2,13.2,3.5945723,0.88262097,14.982557,13.617763,2.55149701498781E-08
ngc5272,9.7,0.49293319,0.23418534,16.59354,13.781459,2.31245233791686E-08
ngc5986,10,0.49293319,0.23418534,16.59354,13.781459,2.24307876777935E-08
ngc2419,90.4,1.5403198,0.7290654,17.612692,18.386736,2.22979987756238E-08
ngc6539,7.5,1.2841522,0.66781916,13.165612,13.467272,2.12732188347327E-08
ngc7078,10,1.3894163,0.64236622,18.493715,19.435495,1.36523183213057E-08
ngc6779,9.7,1.981149,0.76466093,13.975247,17.13311,1.35588964205435E-08
ngc6626,5.5,1.8550592,0.79207484,8.8561688,9.3064188,1.1390887812686E-08
ngc6656,3.1,0.83470585,0.44969583,17.170748,12.732508,9.66465334605461E-09
ngc2419,90.4,0.98303336,0.55364396,18.491037,19.746684,9.05541111215866E-09
ngc6541,7.2,1.8550592,0.79207484,8.8561688,9.3064188,8.70137263469069E-09
ngc6809,5.1,43.154292,0.98937546,17.273173,14.154245,8.31655396125395E-09
ngc6809,5.1,43.154292,0.98937546,17.273173,14.154245,8.31655396125395E-09
ngc7006,39.5,8.6695739,0.95138568,16.98668,13.39438,8.00966471284171E-09
ngc6626,5.5,1.1936729,0.70838807,5.6732646,7.8834783,7.20416253287532E-09
pal_6,6.2,1.6335356,0.77792984,7.4938218,7.4915867,7.17406547535072E-09
ngc6139,9.1,1.8550592,0.79207484,8.8561688,9.3064188,6.88460252415088E-09
ngc6139,9.1,1.8550592,0.79207484,8.8561688,9.3064188,6.88460252415088E-09
ngc6139,9.1,1.8550592,0.79207484,8.8561688,9.3064188,6.88460252415088E-09
ngc4372,4.6,1.6134216,0.68507707,13.970365,18.539593,6.80085682279921E-09
ngc6266,6.6,0.56502764,0.2449159,16.022712,16.27012,6.51515666536603E-09
ngc6266,6.6,0.56502764,0.2449159,16.022712,16.27012,6.51515666536603E-09
ngc6517,10.1,1.8550592,0.79207484,8.8561688,9.3064188,6.20295870987851E-09
ngc6517,10.1,1.8550592,0.79207484,8.8561688,9.3064188,6.20295870987851E-09
ngc6517,10.1,1.8550592,0.79207484,8.8561688,9.3064188,6.20295870987851E-09
ngc5466,16.3,2.4201325,0.79177103,17.52254,18.207908,5.87793429067201E-09
ngc5466,16.3,2.4201325,0.79177103,17.52254,18.207908,5.87793429067201E-09
ngc6402,8.4,0.45110894,0.14122297,14.604722,16.652515,5.06385994858019E-09
ngc5024,18.1,1.3346343,0.68410399,13.267612,10.708598,4.64117261400291E-09
ngc2808,8.9,0.95912982,0.49192943,13.665796,20.557681,4.48947342076842E-09
ngc6139,9.1,1.1936729,0.70838807,5.6732646,7.8834783,4.35416416822134E-09
ngc6712,6.4,1.5353261,0.66546231,16.1894,16.448587,3.67497504255517E-09
ngc6316,10.9,1.1936729,0.70838807,5.6732646,7.8834783,3.63512788356094E-09
ngc5986,10,0.83471028,0.44969782,17.170748,12.732508,2.99629929317576E-09
Ton2,8.2,2.3342617,0.78519874,15.664093,14.117984,2.89340780530006E-09
Ton2,8.2,2.3342617,0.78519874,15.664093,14.117984,2.89340780530006E-09
ngc7089,11.1,0.83470585,0.44969583,17.170748,12.732508,2.69913742097021E-09
ngc6749,9.7,2.3342617,0.78519874,15.664093,14.117984,2.44597360860418E-09
ngc6749,9.7,2.3342617,0.78519874,15.664093,14.117984,2.44597360860418E-09
ngc6749,9.7,2.3342617,0.78519874,15.664093,14.117984,2.44597360860418E-09
ngc6749,9.7,2.3342617,0.78519874,15.664093,14.117984,2.44597360860418E-09
ngc6749,9.7,2.3342617,0.78519874,15.664093,14.117984,2.44597360860418E-09
ngc6749,9.7,2.3342617,0.78519874,15.664093,14.117984,2.44597360860418E-09
ngc6749,9.7,2.3342617,0.78519874,15.664093,14.117984,2.44597360860418E-09
ngc6101,14.7,11.232019,0.95274932,17.90285,19.152047,2.31000151926171E-09
ngc6101,14.7,11.232019,0.95274932,17.90285,19.152047,2.31000151926171E-09
Djor2,13.2,0.83471028,0.44969782,17.170748,12.732508,2.26992370695134E-09
Djor2,13.2,0.83470585,0.44969583,17.170748,12.732508,2.26972919490676E-09
ngc5053,16,7.6187673,0.9288142,19.040015,19.242715,2.26647170311603E-09
ngc104,4.1,2.5172708,0.76970336,19.055384,18.45329,2.11711808427714E-09
ngc6441,9.2,1.6137116,0.65868126,19.605689,18.04307,2.04021786078191E-09
ngc6712,6.4,3.9253116,0.86205688,15.60287,17.222719,1.98488542322169E-09
ngc6496,10.9,3.294803,0.84480437,14.76741,15.170365,1.76678037935151E-09
ngc6388,10.9,1.0892084,0.52303066,17.811724,18.753754,1.69197507450453E-09
ngc5024,18.1,0.74915812,0.43391875,14.431527,10.219846,1.67061011247543E-09
ngc6723,8.2,3.9253116,0.86205688,15.60287,17.222719,1.54917886690473E-09
ngc6723,8.2,3.9253116,0.86205688,15.60287,17.222719,1.54917886690473E-09
ngc5466,16.3,4.5403632,0.87807172,17.868206,19.444399,1.48064907216792E-09
ngc5024,18.1,1.0155637,0.52770731,16.454392,14.555841,1.46765135353384E-09
ngc6626,5.5,0.8756476,0.52794486,10.913817,8.1879279,1.4586460617047E-09
ngc6402,8.4,0.66890032,0.35679606,11.716495,13.329544,1.32777162235873E-09
ngc6402,8.4,0.66890032,0.35679606,11.716495,13.329544,1.32777162235873E-09
ngc6541,7.2,0.8756476,0.52794486,10.913817,8.1879279,1.11424351935775E-09
ngc6541,7.2,0.8756476,0.52794486,10.913817,8.1879279,1.11424351935775E-09
ngc6440,7.5,0.8756476,0.52794486,10.913817,8.1879279,1.06967377858344E-09
ngc6553,4.1,1.5879058,0.73731727,7.90063,7.8894614,1.04730200023137E-09
ngc6553,4.1,1.5879058,0.73731727,7.90063,7.8894614,1.04730200023137E-09
ngc6171,6,2.9606818,0.82801805,13.270554,12.756874,1.01601352414462E-09
ngc6171,6,2.9606818,0.82801805,13.270554,12.756874,1.01601352414462E-09
ngc6139,9.1,0.8756476,0.52794486,10.913817,8.1879279,8.81599268063279E-10
ngc2419,90.4,0.5827241,0.25536257,14.604498,20.898007,8.69061096094081E-10
ngc6779,9.7,1.1887934,0.56570039,17.13311,13.975247,8.5049318854419E-10
ngc6401,7.2,2.9606818,0.82801805,13.270554,12.756874,8.46677936787185E-10
ngc6388,10.9,2.5172708,0.76970336,19.055384,18.45329,7.96347169315254E-10
IC4499,17.6,2.6180487,0.78323429,20.777848,16.835187,7.92143129867398E-10
ngc6637,7.8,2.9606818,0.82801805,13.270554,12.756874,7.81548864726633E-10
ngc6637,7.8,2.9606818,0.82801805,13.270554,12.756874,7.81548864726633E-10
ngc6715,25.4,1.6137116,0.65868126,19.605689,18.04307,7.38976547999748E-10
pal_6,6.2,1.5879058,0.73731727,7.90063,7.8894614,6.9257067757236E-10
pal_6,6.2,1.5879058,0.73731727,7.90063,7.8894614,6.9257067757236E-10
ngc6715,25.4,1.1057102,0.51019926,19.444256,20.025417,6.08515145238256E-10
ngc6715,25.4,1.1057102,0.51019926,19.444256,20.025417,6.08515145238256E-10
ngc6441,9.2,1.0562624,0.48475394,18.60969,18.818441,5.83760045861798E-10
ngc7006,39.5,1.4455413,0.65524354,14.232399,16.360091,5.27589774460101E-10
ngc6553,4.1,1.640936,0.73528974,7.576586,8.0701247,4.21230339397704E-10
ngc5824,32.2,2.2177041,0.79236443,9.2499391,12.601435,3.18079939094485E-10
ngc6496,10.9,1.394604,0.60398293,16.1894,16.448587,3.1376507016403E-10
ngc6539,7.5,3.0812056,0.80733524,16.233542,16.578675,2.08732265105078E-10
ngc6402,8.4,3.0812056,0.80733524,16.233542,16.578675,1.86368093843819E-10
ngc6266,6.6,2.1349434,0.70752775,19.284826,17.99316,1.65067454589011E-10
IC1276,8.9,2.0249192,0.69671811,16.994594,20.16041,1.5482228686201E-10
ngc6144,9.8,2.0249192,0.69671811,16.994594,20.16041,1.40603913578764E-10
ngc1261,15.2,1.3115622,0.6189503,12.298654,12.044523,1.3056063285206E-10
ngc1261,15.2,1.3115622,0.6189503,12.298654,12.044523,1.3056063285206E-10
ngc1261,15.2,1.3115622,0.6189503,12.298654,12.044523,1.3056063285206E-10
ngc5824,32.2,0.88645485,0.46448669,13.066553,12.699006,1.2066653995436E-10
ngc7006,39.5,4.127739,0.86459265,15.415236,14.740621,8.04106079428977E-11
ngc5824,32.2,0.6632629,0.34688092,12.621671,9.6390689,8.03008507919756E-11
ngc6144,9.8,2.1605421,0.72326663,15.555604,16.651488,7.79507501991373E-11
ngc6144,9.8,2.1605421,0.72326663,15.555604,16.651488,7.79507501991373E-11
ngc6712,6.4,7.2078158,0.91160945,16.950635,17.234135,7.72702779865427E-11
ngc6712,6.4,7.2078158,0.91160945,16.950635,17.234135,7.72702779865427E-11
ngc6101,14.7,11.864526,0.9494547,19.152047,13.794722,7.58392195105156E-11
ngc6656,3.1,0.81901555,0.36224262,14.169977,13.447108,7.05511681054945E-11
ngc7006,39.5,6.4141964,0.91081433,15.583999,15.552683,6.03810305180433E-11
ngc6553,4.1,0.60452168,0.32821132,8.089917,7.5395583,5.72838316187402E-11
ngc6441,9.2,0.85994999,0.35334511,17.400906,18.693321,4.57781820156782E-11
ngc6496,10.9,7.2078158,0.91160945,16.950635,17.234135,4.536970450586E-11
ngc6205,6.8,14.093563,0.15729026,26.285847,13.352658,4.04120339105396E-11
ngc6266,6.6,0.54575437,0.15734693,17.832046,14.4228,4.01283150967822E-11
ngc4372,4.6,7.5446142,0.82416797,18.139765,18.734094,3.73775122659657E-11
ngc7078,10,0.69014301,0.23236318,17.965938,19.140029,3.17369555046377E-11
ngc5139,4.9,10.23956,0.40212921,15.373783,42.025509,3.02303250587769E-11
ngc6121,2.1,21.495661,0.66758168,13.357888,10.200481,2.83131181371797E-11
ngc6121,2.1,21.495661,0.66758168,13.357888,10.200481,2.83131181371797E-11
ngc3201,4.9,6.9237815,0.71457991,14.815934,16.192687,2.72308678949657E-11
ngc6712,6.4,14.970855,0.40293083,17.267064,14.76741,2.53072372994123E-11
ngc6712,6.4,12.306304,0.3396944,13.309968,15.276383,2.26130781519827E-11
ngc5272,9.7,0.81901555,0.36224262,14.169977,13.447108,2.25472805285601E-11
ngc5272,9.7,0.81901555,0.36224262,14.169977,13.447108,2.25472805285601E-11
ngc5272,9.7,0.81901189,0.36224095,14.169977,13.447108,2.25450891850039E-11
ngc5139,4.9,7.614542,0.44978594,18.784612,15.542956,2.20513353363453E-11
ngc6656,3.1,6.9800919,0.36042531,14.94163,12.780212,2.10012425111968E-11
ngc6254,4.1,23.553944,0.6835075,16.211457,13.460619,2.0874145958368E-11
ngc6254,4.1,23.553944,0.6835075,16.211457,13.460619,2.0874145958368E-11
ngc6388,10.9,12.297502,0.26383477,14.634618,18.229969,2.05912679300616E-11
ngc6539,7.5,14.787344,0.40221615,16.37523,14.04023,1.96373901640571E-11
ngc3201,4.9,8.4655937,0.90010161,16.379754,15.179079,1.95773863157421E-11
ngc4372,4.6,7.1861245,0.59492769,13.3968,14.272776,1.94742024195574E-11
ngc6362,7.2,7.123773,0.68400835,14.275684,18.540865,1.94609589284905E-11
ngc4372,4.6,23.431135,0.53249988,13.940684,19.735091,1.91572669571955E-11
ngc6809,5.1,8.8954571,0.86961854,17.739735,14.955116,1.88810410735265E-11
ngc104,4.1,9.6600591,0.60446696,13.949125,18.450737,1.8387415114877E-11
ngc6402,8.4,14.787344,0.40221615,16.37523,14.04023,1.7533384075051E-11
ngc288,8.1,7.123773,0.68400835,14.275684,18.540865,1.72986301586582E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6366,3.4,24.698367,0.8186297,16.156743,12.516859,1.72927446490339E-11
ngc6441,9.2,34.019135,0.689419,36.604936,15.757886,1.70934805274029E-11
ngc6539,7.5,1.6488578,0.64520143,14.219756,12.857669,1.63740333680795E-11
ngc4372,4.6,23.156291,0.69679306,13.3968,14.272776,1.63431862647304E-11
ngc4372,4.6,23.156291,0.69679306,13.3968,14.272776,1.63431862647304E-11
ngc6496,10.9,8.8282277,0.83344792,17.234684,25.871215,1.63171666230876E-11
ngc6401,7.2,6.767765,0.68391202,13.477486,15.321728,1.60737646740081E-11
ngc5897,12.4,15.292136,0.55216452,19.84517,17.872303,1.5964853600947E-11
ngc6809,5.1,13.215015,0.57068748,16.356166,16.545097,1.58958251770414E-11
ngc6809,5.1,13.215015,0.57068748,16.356166,16.545097,1.58958251770414E-11
ngc6218,5.4,23.553944,0.6835075,16.211457,13.460619,1.58488885980202E-11
ngc6218,5.4,23.553944,0.6835075,16.211457,13.460619,1.58488885980202E-11
ngc6218,5.4,23.553944,0.6835075,16.211457,13.460619,1.58488885980202E-11
ngc6144,9.8,3.2658951,0.7919435,16.994594,20.16041,1.58437598717008E-11
ngc4833,5.7,7.1861245,0.59492769,13.3968,14.272776,1.57160230052568E-11
ngc4833,5.7,7.1861245,0.59492769,13.3968,14.272776,1.57160230052568E-11
ngc6752,3.8,21.495661,0.66758168,13.357888,10.200481,1.5646723181073E-11
ngc6752,3.8,21.495661,0.66758168,13.357888,10.200481,1.5646723181073E-11
ngc4833,5.7,23.431135,0.53249988,13.940684,19.735091,1.54602505268595E-11
ngc104,4.1,12.450643,0.92434067,14.484636,17.486323,1.50308735199795E-11
ngc6637,7.8,6.767765,0.68391202,13.477486,15.321728,1.4837321237546E-11
ngc6273,8.3,1.6488578,0.64520143,14.219756,12.857669,1.47958132844092E-11
ngc4372,4.6,15.514021,0.94090827,17.401543,17.87054,1.34187299400484E-11
ngc4372,4.6,15.514021,0.94090827,17.401543,17.87054,1.34187299400484E-11
